geo_lvl_uuid,name,fips,state,state_fips,county,county_fips,lookup,fips_uuid
2,District of Columbia,11,District of Columbia,11,,0,District of Columbia,fips-11-00
3,District of Columbia,1,District of Columbia,11,District of Columbia,1,District of ColumbiaDistrict of Columbia,fips-11-001
3,Montgomery,31,District of Columbia,11,Montgomery,31,District of ColumbiaMontgomery,fips-11-031
2,Florida,12,Florida,12,,0,Florida,fips-12-00
3,Alachua,1,Florida,12,Alachua,1,FloridaAlachua,fips-12-001
3,Baker,3,Florida,12,Baker,3,FloridaBaker,fips-12-003
3,Bay,5,Florida,12,Bay,5,FloridaBay,fips-12-005
3,Bradford,7,Florida,12,Bradford,7,FloridaBradford,fips-12-007
3,Brevard,9,Florida,12,Brevard,9,FloridaBrevard,fips-12-009
3,Broward,11,Florida,12,Broward,11,FloridaBroward,fips-12-011
3,Calhoun,13,Florida,12,Calhoun,13,FloridaCalhoun,fips-12-013
3,Charlotte,15,Florida,12,Charlotte,15,FloridaCharlotte,fips-12-015
3,Citrus,17,Florida,12,Citrus,17,FloridaCitrus,fips-12-017
3,Clay,19,Florida,12,Clay,19,FloridaClay,fips-12-019
3,Collier,21,Florida,12,Collier,21,FloridaCollier,fips-12-021
3,Columbia,23,Florida,12,Columbia,23,FloridaColumbia,fips-12-023
3,De Soto,27,Florida,12,De Soto,27,FloridaDe Soto,fips-12-027
3,Dixie,29,Florida,12,Dixie,29,FloridaDixie,fips-12-029
3,Duval,31,Florida,12,Duval,31,FloridaDuval,fips-12-031
3,Escambia,33,Florida,12,Escambia,33,FloridaEscambia,fips-12-033
3,Flagler,35,Florida,12,Flagler,35,FloridaFlagler,fips-12-035
3,Franklin,37,Florida,12,Franklin,37,FloridaFranklin,fips-12-037
3,Gadsden,39,Florida,12,Gadsden,39,FloridaGadsden,fips-12-039
3,Gilchrist,41,Florida,12,Gilchrist,41,FloridaGilchrist,fips-12-041
3,Glades,43,Florida,12,Glades,43,FloridaGlades,fips-12-043
3,Gulf,45,Florida,12,Gulf,45,FloridaGulf,fips-12-045
3,Hamilton,47,Florida,12,Hamilton,47,FloridaHamilton,fips-12-047
3,Hardee,49,Florida,12,Hardee,49,FloridaHardee,fips-12-049
3,Hendry,51,Florida,12,Hendry,51,FloridaHendry,fips-12-051
3,Hernando,53,Florida,12,Hernando,53,FloridaHernando,fips-12-053
3,Highlands,55,Florida,12,Highlands,55,FloridaHighlands,fips-12-055
3,Hillsborough,57,Florida,12,Hillsborough,57,FloridaHillsborough,fips-12-057
3,Holmes,59,Florida,12,Holmes,59,FloridaHolmes,fips-12-059
3,Indian River,61,Florida,12,Indian River,61,FloridaIndian River,fips-12-061
3,Jackson,63,Florida,12,Jackson,63,FloridaJackson,fips-12-063
3,Jefferson,65,Florida,12,Jefferson,65,FloridaJefferson,fips-12-065
3,Lafayette,67,Florida,12,Lafayette,67,FloridaLafayette,fips-12-067
3,Lake,69,Florida,12,Lake,69,FloridaLake,fips-12-069
3,Lee,71,Florida,12,Lee,71,FloridaLee,fips-12-071
3,Leon,73,Florida,12,Leon,73,FloridaLeon,fips-12-073
3,Levy,75,Florida,12,Levy,75,FloridaLevy,fips-12-075
3,Liberty,77,Florida,12,Liberty,77,FloridaLiberty,fips-12-077
3,Madison,79,Florida,12,Madison,79,FloridaMadison,fips-12-079
3,Manatee,81,Florida,12,Manatee,81,FloridaManatee,fips-12-081
3,Marion,83,Florida,12,Marion,83,FloridaMarion,fips-12-083
3,Martin,85,Florida,12,Martin,85,FloridaMartin,fips-12-085
3,Miami Dade,86,Florida,12,Miami Dade,86,FloridaMiami Dade,fips-12-086
3,Monroe,87,Florida,12,Monroe,87,FloridaMonroe,fips-12-087
3,Nassau,89,Florida,12,Nassau,89,FloridaNassau,fips-12-089
3,Okaloosa,91,Florida,12,Okaloosa,91,FloridaOkaloosa,fips-12-091
3,Okeechobee,93,Florida,12,Okeechobee,93,FloridaOkeechobee,fips-12-093
3,Orange,95,Florida,12,Orange,95,FloridaOrange,fips-12-095
3,Osceola,97,Florida,12,Osceola,97,FloridaOsceola,fips-12-097
3,Palm Beach,99,Florida,12,Palm Beach,99,FloridaPalm Beach,fips-12-099
3,Pasco,101,Florida,12,Pasco,101,FloridaPasco,fips-12-101
3,Pinellas,103,Florida,12,Pinellas,103,FloridaPinellas,fips-12-103
3,Polk,105,Florida,12,Polk,105,FloridaPolk,fips-12-105
3,Putnam,107,Florida,12,Putnam,107,FloridaPutnam,fips-12-107
3,St. Johns,109,Florida,12,St. Johns,109,FloridaSt. Johns,fips-12-109
3,St. Lucie,111,Florida,12,St. Lucie,111,FloridaSt. Lucie,fips-12-111
3,Santa Rosa,113,Florida,12,Santa Rosa,113,FloridaSanta Rosa,fips-12-113
3,Sarasota,115,Florida,12,Sarasota,115,FloridaSarasota,fips-12-115
3,Seminole,117,Florida,12,Seminole,117,FloridaSeminole,fips-12-117
3,Sumter,119,Florida,12,Sumter,119,FloridaSumter,fips-12-119
3,Suwannee,121,Florida,12,Suwannee,121,FloridaSuwannee,fips-12-121
3,Taylor,123,Florida,12,Taylor,123,FloridaTaylor,fips-12-123
3,Union,125,Florida,12,Union,125,FloridaUnion,fips-12-125
3,Volusia,127,Florida,12,Volusia,127,FloridaVolusia,fips-12-127
3,Wakulla,129,Florida,12,Wakulla,129,FloridaWakulla,fips-12-129
3,Walton,131,Florida,12,Walton,131,FloridaWalton,fips-12-131
3,Washington,133,Florida,12,Washington,133,FloridaWashington,fips-12-133
2,Georgia,13,Georgia,13,,0,Georgia,fips-13-00
3,Appling,1,Georgia,13,Appling,1,GeorgiaAppling,fips-13-001
3,Atkinson,3,Georgia,13,Atkinson,3,GeorgiaAtkinson,fips-13-003
3,Bacon,5,Georgia,13,Bacon,5,GeorgiaBacon,fips-13-005
3,Baker,7,Georgia,13,Baker,7,GeorgiaBaker,fips-13-007
3,Baldwin,9,Georgia,13,Baldwin,9,GeorgiaBaldwin,fips-13-009
3,Banks,11,Georgia,13,Banks,11,GeorgiaBanks,fips-13-011
3,Barrow,13,Georgia,13,Barrow,13,GeorgiaBarrow,fips-13-013
3,Bartow,15,Georgia,13,Bartow,15,GeorgiaBartow,fips-13-015
3,Ben Hill,17,Georgia,13,Ben Hill,17,GeorgiaBen Hill,fips-13-017
3,Berrien,19,Georgia,13,Berrien,19,GeorgiaBerrien,fips-13-019
3,Bibb,21,Georgia,13,Bibb,21,GeorgiaBibb,fips-13-021
3,Bleckley,23,Georgia,13,Bleckley,23,GeorgiaBleckley,fips-13-023
3,Brantley,25,Georgia,13,Brantley,25,GeorgiaBrantley,fips-13-025
3,Brooks,27,Georgia,13,Brooks,27,GeorgiaBrooks,fips-13-027
3,Bryan,29,Georgia,13,Bryan,29,GeorgiaBryan,fips-13-029
3,Bulloch,31,Georgia,13,Bulloch,31,GeorgiaBulloch,fips-13-031
3,Burke,33,Georgia,13,Burke,33,GeorgiaBurke,fips-13-033
3,Butts,35,Georgia,13,Butts,35,GeorgiaButts,fips-13-035
3,Calhoun,37,Georgia,13,Calhoun,37,GeorgiaCalhoun,fips-13-037
3,Camden,39,Georgia,13,Camden,39,GeorgiaCamden,fips-13-039
3,Candler,43,Georgia,13,Candler,43,GeorgiaCandler,fips-13-043
3,Carroll,45,Georgia,13,Carroll,45,GeorgiaCarroll,fips-13-045
3,Catoosa,47,Georgia,13,Catoosa,47,GeorgiaCatoosa,fips-13-047
3,Charlton,49,Georgia,13,Charlton,49,GeorgiaCharlton,fips-13-049
3,Chatham,51,Georgia,13,Chatham,51,GeorgiaChatham,fips-13-051
3,Chattahoochee,53,Georgia,13,Chattahoochee,53,GeorgiaChattahoochee,fips-13-053
3,Chattooga,55,Georgia,13,Chattooga,55,GeorgiaChattooga,fips-13-055
3,Cherokee,57,Georgia,13,Cherokee,57,GeorgiaCherokee,fips-13-057
3,Clarke,59,Georgia,13,Clarke,59,GeorgiaClarke,fips-13-059
3,Clay,61,Georgia,13,Clay,61,GeorgiaClay,fips-13-061
3,Clayton,63,Georgia,13,Clayton,63,GeorgiaClayton,fips-13-063
3,Clinch,65,Georgia,13,Clinch,65,GeorgiaClinch,fips-13-065
3,Cobb,67,Georgia,13,Cobb,67,GeorgiaCobb,fips-13-067
3,Coffee,69,Georgia,13,Coffee,69,GeorgiaCoffee,fips-13-069
3,Colquitt,71,Georgia,13,Colquitt,71,GeorgiaColquitt,fips-13-071
3,Columbia,73,Georgia,13,Columbia,73,GeorgiaColumbia,fips-13-073
3,Cook,75,Georgia,13,Cook,75,GeorgiaCook,fips-13-075
3,Coweta,77,Georgia,13,Coweta,77,GeorgiaCoweta,fips-13-077
3,Crawford,79,Georgia,13,Crawford,79,GeorgiaCrawford,fips-13-079
3,Crisp,81,Georgia,13,Crisp,81,GeorgiaCrisp,fips-13-081
3,Dade,83,Georgia,13,Dade,83,GeorgiaDade,fips-13-083
3,Dawson,85,Georgia,13,Dawson,85,GeorgiaDawson,fips-13-085
3,Decatur,87,Georgia,13,Decatur,87,GeorgiaDecatur,fips-13-087
3,De Kalb,89,Georgia,13,De Kalb,89,GeorgiaDe Kalb,fips-13-089
3,Dodge,91,Georgia,13,Dodge,91,GeorgiaDodge,fips-13-091
3,Dooly,93,Georgia,13,Dooly,93,GeorgiaDooly,fips-13-093
3,Dougherty,95,Georgia,13,Dougherty,95,GeorgiaDougherty,fips-13-095
3,Douglas,97,Georgia,13,Douglas,97,GeorgiaDouglas,fips-13-097
3,Early,99,Georgia,13,Early,99,GeorgiaEarly,fips-13-099
3,Echols,101,Georgia,13,Echols,101,GeorgiaEchols,fips-13-101
3,Effingham,103,Georgia,13,Effingham,103,GeorgiaEffingham,fips-13-103
3,Elbert,105,Georgia,13,Elbert,105,GeorgiaElbert,fips-13-105
3,Emanuel,107,Georgia,13,Emanuel,107,GeorgiaEmanuel,fips-13-107
3,Evans,109,Georgia,13,Evans,109,GeorgiaEvans,fips-13-109
3,Fannin,111,Georgia,13,Fannin,111,GeorgiaFannin,fips-13-111
3,Fayette,113,Georgia,13,Fayette,113,GeorgiaFayette,fips-13-113
3,Floyd,115,Georgia,13,Floyd,115,GeorgiaFloyd,fips-13-115
3,Forsyth,117,Georgia,13,Forsyth,117,GeorgiaForsyth,fips-13-117
3,Franklin,119,Georgia,13,Franklin,119,GeorgiaFranklin,fips-13-119
3,Fulton,121,Georgia,13,Fulton,121,GeorgiaFulton,fips-13-121
3,Gilmer,123,Georgia,13,Gilmer,123,GeorgiaGilmer,fips-13-123
3,Glascock,125,Georgia,13,Glascock,125,GeorgiaGlascock,fips-13-125
3,Glynn,127,Georgia,13,Glynn,127,GeorgiaGlynn,fips-13-127
3,Gordon,129,Georgia,13,Gordon,129,GeorgiaGordon,fips-13-129
3,Grady,131,Georgia,13,Grady,131,GeorgiaGrady,fips-13-131
3,Greene,133,Georgia,13,Greene,133,GeorgiaGreene,fips-13-133
3,Gwinnett,135,Georgia,13,Gwinnett,135,GeorgiaGwinnett,fips-13-135
3,Habersham,137,Georgia,13,Habersham,137,GeorgiaHabersham,fips-13-137
3,Hall,139,Georgia,13,Hall,139,GeorgiaHall,fips-13-139
3,Hancock,141,Georgia,13,Hancock,141,GeorgiaHancock,fips-13-141
3,Haralson,143,Georgia,13,Haralson,143,GeorgiaHaralson,fips-13-143
3,Harris,145,Georgia,13,Harris,145,GeorgiaHarris,fips-13-145
3,Hart,147,Georgia,13,Hart,147,GeorgiaHart,fips-13-147
3,Heard,149,Georgia,13,Heard,149,GeorgiaHeard,fips-13-149
3,Henry,151,Georgia,13,Henry,151,GeorgiaHenry,fips-13-151
3,Houston,153,Georgia,13,Houston,153,GeorgiaHouston,fips-13-153
3,Irwin,155,Georgia,13,Irwin,155,GeorgiaIrwin,fips-13-155
3,Jackson,157,Georgia,13,Jackson,157,GeorgiaJackson,fips-13-157
3,Jasper,159,Georgia,13,Jasper,159,GeorgiaJasper,fips-13-159
3,Jeff Davis,161,Georgia,13,Jeff Davis,161,GeorgiaJeff Davis,fips-13-161
3,Jefferson,163,Georgia,13,Jefferson,163,GeorgiaJefferson,fips-13-163
3,Jenkins,165,Georgia,13,Jenkins,165,GeorgiaJenkins,fips-13-165
3,Johnson,167,Georgia,13,Johnson,167,GeorgiaJohnson,fips-13-167
3,Jones,169,Georgia,13,Jones,169,GeorgiaJones,fips-13-169
3,Lamar,171,Georgia,13,Lamar,171,GeorgiaLamar,fips-13-171
3,Lanier,173,Georgia,13,Lanier,173,GeorgiaLanier,fips-13-173
3,Laurens,175,Georgia,13,Laurens,175,GeorgiaLaurens,fips-13-175
3,Lee,177,Georgia,13,Lee,177,GeorgiaLee,fips-13-177
3,Liberty,179,Georgia,13,Liberty,179,GeorgiaLiberty,fips-13-179
3,Lincoln,181,Georgia,13,Lincoln,181,GeorgiaLincoln,fips-13-181
3,Long,183,Georgia,13,Long,183,GeorgiaLong,fips-13-183
3,Lowndes,185,Georgia,13,Lowndes,185,GeorgiaLowndes,fips-13-185
3,Lumpkin,187,Georgia,13,Lumpkin,187,GeorgiaLumpkin,fips-13-187
3,McDuffie,189,Georgia,13,McDuffie,189,GeorgiaMcDuffie,fips-13-189
3,McIntosh,191,Georgia,13,McIntosh,191,GeorgiaMcIntosh,fips-13-191
3,Macon,193,Georgia,13,Macon,193,GeorgiaMacon,fips-13-193
3,Madison,195,Georgia,13,Madison,195,GeorgiaMadison,fips-13-195
3,Marion,197,Georgia,13,Marion,197,GeorgiaMarion,fips-13-197
3,Meriwether,199,Georgia,13,Meriwether,199,GeorgiaMeriwether,fips-13-199
3,Miller,201,Georgia,13,Miller,201,GeorgiaMiller,fips-13-201
3,Mitchell,205,Georgia,13,Mitchell,205,GeorgiaMitchell,fips-13-205
3,Monroe,207,Georgia,13,Monroe,207,GeorgiaMonroe,fips-13-207
3,Montgomery,209,Georgia,13,Montgomery,209,GeorgiaMontgomery,fips-13-209
3,Morgan,211,Georgia,13,Morgan,211,GeorgiaMorgan,fips-13-211
3,Murray,213,Georgia,13,Murray,213,GeorgiaMurray,fips-13-213
3,Muscogee,215,Georgia,13,Muscogee,215,GeorgiaMuscogee,fips-13-215
3,Newton,217,Georgia,13,Newton,217,GeorgiaNewton,fips-13-217
3,Oconee,219,Georgia,13,Oconee,219,GeorgiaOconee,fips-13-219
3,Oglethorpe,221,Georgia,13,Oglethorpe,221,GeorgiaOglethorpe,fips-13-221
3,Paulding,223,Georgia,13,Paulding,223,GeorgiaPaulding,fips-13-223
3,Peach,225,Georgia,13,Peach,225,GeorgiaPeach,fips-13-225
3,Pickens,227,Georgia,13,Pickens,227,GeorgiaPickens,fips-13-227
3,Pierce,229,Georgia,13,Pierce,229,GeorgiaPierce,fips-13-229
3,Pike,231,Georgia,13,Pike,231,GeorgiaPike,fips-13-231
3,Polk,233,Georgia,13,Polk,233,GeorgiaPolk,fips-13-233
3,Pulaski,235,Georgia,13,Pulaski,235,GeorgiaPulaski,fips-13-235
3,Putnam,237,Georgia,13,Putnam,237,GeorgiaPutnam,fips-13-237
3,Quitman,239,Georgia,13,Quitman,239,GeorgiaQuitman,fips-13-239
3,Rabun,241,Georgia,13,Rabun,241,GeorgiaRabun,fips-13-241
3,Randolph,243,Georgia,13,Randolph,243,GeorgiaRandolph,fips-13-243
3,Richmond,245,Georgia,13,Richmond,245,GeorgiaRichmond,fips-13-245
3,Rockdale,247,Georgia,13,Rockdale,247,GeorgiaRockdale,fips-13-247
3,Schley,249,Georgia,13,Schley,249,GeorgiaSchley,fips-13-249
3,Screven,251,Georgia,13,Screven,251,GeorgiaScreven,fips-13-251
3,Seminole,253,Georgia,13,Seminole,253,GeorgiaSeminole,fips-13-253
3,Spalding,255,Georgia,13,Spalding,255,GeorgiaSpalding,fips-13-255
3,Stephens,257,Georgia,13,Stephens,257,GeorgiaStephens,fips-13-257
3,Stewart,259,Georgia,13,Stewart,259,GeorgiaStewart,fips-13-259
3,Sumter,261,Georgia,13,Sumter,261,GeorgiaSumter,fips-13-261
3,Talbot,263,Georgia,13,Talbot,263,GeorgiaTalbot,fips-13-263
3,Taliaferro,265,Georgia,13,Taliaferro,265,GeorgiaTaliaferro,fips-13-265
3,Tattnall,267,Georgia,13,Tattnall,267,GeorgiaTattnall,fips-13-267
3,Taylor,269,Georgia,13,Taylor,269,GeorgiaTaylor,fips-13-269
3,Telfair,271,Georgia,13,Telfair,271,GeorgiaTelfair,fips-13-271
3,Terrell,273,Georgia,13,Terrell,273,GeorgiaTerrell,fips-13-273
3,Thomas,275,Georgia,13,Thomas,275,GeorgiaThomas,fips-13-275
3,Tift,277,Georgia,13,Tift,277,GeorgiaTift,fips-13-277
3,Toombs,279,Georgia,13,Toombs,279,GeorgiaToombs,fips-13-279
3,Towns,281,Georgia,13,Towns,281,GeorgiaTowns,fips-13-281
3,Treutlen,283,Georgia,13,Treutlen,283,GeorgiaTreutlen,fips-13-283
3,Troup,285,Georgia,13,Troup,285,GeorgiaTroup,fips-13-285
3,Turner,287,Georgia,13,Turner,287,GeorgiaTurner,fips-13-287
3,Twiggs,289,Georgia,13,Twiggs,289,GeorgiaTwiggs,fips-13-289
3,Union,291,Georgia,13,Union,291,GeorgiaUnion,fips-13-291
3,Upson,293,Georgia,13,Upson,293,GeorgiaUpson,fips-13-293
3,Walker,295,Georgia,13,Walker,295,GeorgiaWalker,fips-13-295
3,Walton,297,Georgia,13,Walton,297,GeorgiaWalton,fips-13-297
3,Ware,299,Georgia,13,Ware,299,GeorgiaWare,fips-13-299
3,Warren,301,Georgia,13,Warren,301,GeorgiaWarren,fips-13-301
3,Washington,303,Georgia,13,Washington,303,GeorgiaWashington,fips-13-303
3,Wayne,305,Georgia,13,Wayne,305,GeorgiaWayne,fips-13-305
3,Webster,307,Georgia,13,Webster,307,GeorgiaWebster,fips-13-307
3,Wheeler,309,Georgia,13,Wheeler,309,GeorgiaWheeler,fips-13-309
3,White,311,Georgia,13,White,311,GeorgiaWhite,fips-13-311
3,Whitfield,313,Georgia,13,Whitfield,313,GeorgiaWhitfield,fips-13-313
3,Wilcox,315,Georgia,13,Wilcox,315,GeorgiaWilcox,fips-13-315
3,Wilkes,317,Georgia,13,Wilkes,317,GeorgiaWilkes,fips-13-317
3,Wilkinson,319,Georgia,13,Wilkinson,319,GeorgiaWilkinson,fips-13-319
3,Worth,321,Georgia,13,Worth,321,GeorgiaWorth,fips-13-321
2,Hawaii,15,Hawaii,15,,0,Hawaii,fips-15-00
3,Hawaii,1,Hawaii,15,Hawaii,1,HawaiiHawaii,fips-15-001
3,Honolulu,3,Hawaii,15,Honolulu,3,HawaiiHonolulu,fips-15-003
3,Kalawao,5,Hawaii,15,Kalawao,5,HawaiiKalawao,fips-15-005
3,Kauai,7,Hawaii,15,Kauai,7,HawaiiKauai,fips-15-007
3,Maui,9,Hawaii,15,Maui,9,HawaiiMaui,fips-15-009
2,Idaho,16,Idaho,16,,0,Idaho,fips-16-00
3,Ada,1,Idaho,16,Ada,1,IdahoAda,fips-16-001
3,Adams,3,Idaho,16,Adams,3,IdahoAdams,fips-16-003
3,Bannock,5,Idaho,16,Bannock,5,IdahoBannock,fips-16-005
3,Bear Lake,7,Idaho,16,Bear Lake,7,IdahoBear Lake,fips-16-007
3,Benewah,9,Idaho,16,Benewah,9,IdahoBenewah,fips-16-009
3,Bingham,11,Idaho,16,Bingham,11,IdahoBingham,fips-16-011
3,Blaine,13,Idaho,16,Blaine,13,IdahoBlaine,fips-16-013
3,Boise,15,Idaho,16,Boise,15,IdahoBoise,fips-16-015
3,Bonner,17,Idaho,16,Bonner,17,IdahoBonner,fips-16-017
3,Bonneville,19,Idaho,16,Bonneville,19,IdahoBonneville,fips-16-019
3,Boundary,21,Idaho,16,Boundary,21,IdahoBoundary,fips-16-021
3,Butte,23,Idaho,16,Butte,23,IdahoButte,fips-16-023
3,Camas,25,Idaho,16,Camas,25,IdahoCamas,fips-16-025
3,Canyon,27,Idaho,16,Canyon,27,IdahoCanyon,fips-16-027
3,Caribou,29,Idaho,16,Caribou,29,IdahoCaribou,fips-16-029
3,Cassia,31,Idaho,16,Cassia,31,IdahoCassia,fips-16-031
3,Clark,33,Idaho,16,Clark,33,IdahoClark,fips-16-033
3,Clearwater,35,Idaho,16,Clearwater,35,IdahoClearwater,fips-16-035
3,Custer,37,Idaho,16,Custer,37,IdahoCuster,fips-16-037
3,Elmore,39,Idaho,16,Elmore,39,IdahoElmore,fips-16-039
3,Franklin,41,Idaho,16,Franklin,41,IdahoFranklin,fips-16-041
3,Fremont,43,Idaho,16,Fremont,43,IdahoFremont,fips-16-043
3,Gem,45,Idaho,16,Gem,45,IdahoGem,fips-16-045
3,Gooding,47,Idaho,16,Gooding,47,IdahoGooding,fips-16-047
3,Idaho,49,Idaho,16,Idaho,49,IdahoIdaho,fips-16-049
3,Jefferson,51,Idaho,16,Jefferson,51,IdahoJefferson,fips-16-051
3,Jerome,53,Idaho,16,Jerome,53,IdahoJerome,fips-16-053
3,Kootenai,55,Idaho,16,Kootenai,55,IdahoKootenai,fips-16-055
3,Latah,57,Idaho,16,Latah,57,IdahoLatah,fips-16-057
3,Lemhi,59,Idaho,16,Lemhi,59,IdahoLemhi,fips-16-059
3,Lewis,61,Idaho,16,Lewis,61,IdahoLewis,fips-16-061
3,Lincoln,63,Idaho,16,Lincoln,63,IdahoLincoln,fips-16-063
3,Madison,65,Idaho,16,Madison,65,IdahoMadison,fips-16-065
3,Minidoka,67,Idaho,16,Minidoka,67,IdahoMinidoka,fips-16-067
3,Nez Perce,69,Idaho,16,Nez Perce,69,IdahoNez Perce,fips-16-069
3,Oneida,71,Idaho,16,Oneida,71,IdahoOneida,fips-16-071
3,Owyhee,73,Idaho,16,Owyhee,73,IdahoOwyhee,fips-16-073
3,Payette,75,Idaho,16,Payette,75,IdahoPayette,fips-16-075
3,Power,77,Idaho,16,Power,77,IdahoPower,fips-16-077
3,Shoshone,79,Idaho,16,Shoshone,79,IdahoShoshone,fips-16-079
3,Teton,81,Idaho,16,Teton,81,IdahoTeton,fips-16-081
3,Twin Falls,83,Idaho,16,Twin Falls,83,IdahoTwin Falls,fips-16-083
3,Valley,85,Idaho,16,Valley,85,IdahoValley,fips-16-085
3,Washington,87,Idaho,16,Washington,87,IdahoWashington,fips-16-087
2,Illinois,17,Illinois,17,,0,Illinois,fips-17-00
3,Adams,1,Illinois,17,Adams,1,IllinoisAdams,fips-17-001
3,Alexander,3,Illinois,17,Alexander,3,IllinoisAlexander,fips-17-003
3,Bond,5,Illinois,17,Bond,5,IllinoisBond,fips-17-005
3,Boone,7,Illinois,17,Boone,7,IllinoisBoone,fips-17-007
3,Brown,9,Illinois,17,Brown,9,IllinoisBrown,fips-17-009
3,Bureau,11,Illinois,17,Bureau,11,IllinoisBureau,fips-17-011
3,Calhoun,13,Illinois,17,Calhoun,13,IllinoisCalhoun,fips-17-013
3,Carroll,15,Illinois,17,Carroll,15,IllinoisCarroll,fips-17-015
3,Cass,17,Illinois,17,Cass,17,IllinoisCass,fips-17-017
3,Champaign,19,Illinois,17,Champaign,19,IllinoisChampaign,fips-17-019
3,Christian,21,Illinois,17,Christian,21,IllinoisChristian,fips-17-021
3,Clark,23,Illinois,17,Clark,23,IllinoisClark,fips-17-023
3,Clay,25,Illinois,17,Clay,25,IllinoisClay,fips-17-025
3,Clinton,27,Illinois,17,Clinton,27,IllinoisClinton,fips-17-027
3,Coles,29,Illinois,17,Coles,29,IllinoisColes,fips-17-029
3,Cook,31,Illinois,17,Cook,31,IllinoisCook,fips-17-031
3,Crawford,33,Illinois,17,Crawford,33,IllinoisCrawford,fips-17-033
3,Cumberland,35,Illinois,17,Cumberland,35,IllinoisCumberland,fips-17-035
3,De Kalb,37,Illinois,17,De Kalb,37,IllinoisDe Kalb,fips-17-037
3,Dewitt,39,Illinois,17,Dewitt,39,IllinoisDewitt,fips-17-039
3,Douglas,41,Illinois,17,Douglas,41,IllinoisDouglas,fips-17-041
3,Du Page,43,Illinois,17,Du Page,43,IllinoisDu Page,fips-17-043
3,Edgar,45,Illinois,17,Edgar,45,IllinoisEdgar,fips-17-045
3,Edwards,47,Illinois,17,Edwards,47,IllinoisEdwards,fips-17-047
3,Effingham,49,Illinois,17,Effingham,49,IllinoisEffingham,fips-17-049
3,Fayette,51,Illinois,17,Fayette,51,IllinoisFayette,fips-17-051
3,Ford,53,Illinois,17,Ford,53,IllinoisFord,fips-17-053
3,Franklin,55,Illinois,17,Franklin,55,IllinoisFranklin,fips-17-055
3,Fulton,57,Illinois,17,Fulton,57,IllinoisFulton,fips-17-057
3,Gallatin,59,Illinois,17,Gallatin,59,IllinoisGallatin,fips-17-059
3,Greene,61,Illinois,17,Greene,61,IllinoisGreene,fips-17-061
3,Grundy,63,Illinois,17,Grundy,63,IllinoisGrundy,fips-17-063
3,Hamilton,65,Illinois,17,Hamilton,65,IllinoisHamilton,fips-17-065
3,Hancock,67,Illinois,17,Hancock,67,IllinoisHancock,fips-17-067
3,Hardin,69,Illinois,17,Hardin,69,IllinoisHardin,fips-17-069
3,Henderson,71,Illinois,17,Henderson,71,IllinoisHenderson,fips-17-071
3,Henry,73,Illinois,17,Henry,73,IllinoisHenry,fips-17-073
3,Iroquois,75,Illinois,17,Iroquois,75,IllinoisIroquois,fips-17-075
3,Jackson,77,Illinois,17,Jackson,77,IllinoisJackson,fips-17-077
3,Jasper,79,Illinois,17,Jasper,79,IllinoisJasper,fips-17-079
3,Jefferson,81,Illinois,17,Jefferson,81,IllinoisJefferson,fips-17-081
3,Jersey,83,Illinois,17,Jersey,83,IllinoisJersey,fips-17-083
3,Jo Daviess,85,Illinois,17,Jo Daviess,85,IllinoisJo Daviess,fips-17-085
3,Johnson,87,Illinois,17,Johnson,87,IllinoisJohnson,fips-17-087
3,Kane,89,Illinois,17,Kane,89,IllinoisKane,fips-17-089
3,Kankakee,91,Illinois,17,Kankakee,91,IllinoisKankakee,fips-17-091
3,Kendall,93,Illinois,17,Kendall,93,IllinoisKendall,fips-17-093
3,Knox,95,Illinois,17,Knox,95,IllinoisKnox,fips-17-095
3,Lake,97,Illinois,17,Lake,97,IllinoisLake,fips-17-097
3,LaSalle,99,Illinois,17,LaSalle,99,IllinoisLaSalle,fips-17-099
3,Lawrence,101,Illinois,17,Lawrence,101,IllinoisLawrence,fips-17-101
3,Lee,103,Illinois,17,Lee,103,IllinoisLee,fips-17-103
3,Livingston,105,Illinois,17,Livingston,105,IllinoisLivingston,fips-17-105
3,Logan,107,Illinois,17,Logan,107,IllinoisLogan,fips-17-107
3,McDonough,109,Illinois,17,McDonough,109,IllinoisMcDonough,fips-17-109
3,McHenry,111,Illinois,17,McHenry,111,IllinoisMcHenry,fips-17-111
3,Mclean,113,Illinois,17,Mclean,113,IllinoisMclean,fips-17-113
3,Macon,115,Illinois,17,Macon,115,IllinoisMacon,fips-17-115
3,Macoupin,117,Illinois,17,Macoupin,117,IllinoisMacoupin,fips-17-117
3,Madison,119,Illinois,17,Madison,119,IllinoisMadison,fips-17-119
3,Marion,121,Illinois,17,Marion,121,IllinoisMarion,fips-17-121
3,Marshall,123,Illinois,17,Marshall,123,IllinoisMarshall,fips-17-123
3,Mason,125,Illinois,17,Mason,125,IllinoisMason,fips-17-125
3,Massac,127,Illinois,17,Massac,127,IllinoisMassac,fips-17-127
3,Menard,129,Illinois,17,Menard,129,IllinoisMenard,fips-17-129
3,Mercer,131,Illinois,17,Mercer,131,IllinoisMercer,fips-17-131
3,Monroe,133,Illinois,17,Monroe,133,IllinoisMonroe,fips-17-133
3,Montgomery,135,Illinois,17,Montgomery,135,IllinoisMontgomery,fips-17-135
3,Morgan,137,Illinois,17,Morgan,137,IllinoisMorgan,fips-17-137
3,Moultrie,139,Illinois,17,Moultrie,139,IllinoisMoultrie,fips-17-139
